Photo URL,Date,Text
https://t.me/lobelia4cosmetics\photos/photo_2202@13-03-2024_14-39-45.jpg,2024-04-09T09:26:17,"GLUCOSAMINE 1000MG/100MG 90 CAPSULES 
Price 5000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2318@20-03-2024_17-17-02.jpg,2024-04-09T09:26:17,"MAGNESIUM 180 SOFTGELS 
Price 5500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2220@16-03-2024_09-38-54.jpg,2024-04-09T09:26:18,"ASPRIN 81mg 365 tablets 
Price 3000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2266@18-03-2024_08-28-11.jpg,2024-04-09T09:26:18,"SPRING VALLEY PRENATAL
Price 4500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2284@19-03-2024_17-42-03.jpg,2024-04-09T09:26:18,"LAROCHE VITAMIN C SERUM 
Price 6000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2285@19-03-2024_17-42-03.jpg,2024-04-09T09:26:18,"LAROCHE NIACINAMIDE SERUM 
Price 6000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2286@19-03-2024_17-42-03.jpg,2024-04-09T09:26:18,"LAROCHE HYALURONIC ACID SERUM 
Price 6000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2253@17-03-2024_17-14-29.jpg,2024-04-09T09:26:18,"Similac 360 Total care 1.13kg
Price 6500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2249@17-03-2024_17-14-29.jpg,2024-04-09T09:26:18,"SIMILAC 354 GM FOR LACTOSE SENSITIVITY 
Price 3800 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2346@23-03-2024_10-15-28.jpg,2024-04-09T09:26:18,"SODIUM FREE SALT 200GM
Price 1200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2347@23-03-2024_10-24-54.jpg,2024-04-09T09:26:18,"NIDO 2.2KG
Price 5900 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_1885@05-11-2022_14-36-38.jpg,2024-04-09T09:26:19,"Aptamil UK 800mg
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2238@16-03-2024_16-36-43.jpg,2024-04-09T09:26:19,"Aptamil No.2
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_1884@05-11-2022_14-36-11.jpg,2024-04-09T09:26:19,"Aptamil UK 800mg
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2240@17-03-2024_17-14-28.jpg,2024-04-09T09:26:19,"Nido 1.8 kg 
Price 3800 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2241@17-03-2024_17-14-28.jpg,2024-04-09T09:26:19,"Pediasure 3+ 1.6kg 
Price 4600 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2242@17-03-2024_17-14-28.jpg,2024-04-09T09:26:19,"Pediasure 3+ 1.6kg 
Price 4600 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2244@17-03-2024_17-14-28.jpg,2024-04-10T18:14:52,"ENFAMIL NEURO 565GM 
Price 5500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2251@17-03-2024_17-14-29.jpg,2024-04-10T18:14:52,"NIDO USA 2.2KG
Price 5900 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2252@17-03-2024_17-14-29.jpg,2024-04-10T18:14:52,"Enfamil NEURO PRO GENTLEASE
Price 5500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2253@17-03-2024_17-14-29.jpg,2024-04-10T18:14:52,"Similac 360 Total care 1.13kg
Price 6500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2254@17-03-2024_17-14-29.jpg,2024-04-10T18:14:53,"Enfagrow 
Price 5500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2543@11-04-2024_17-32-48.jpg,2024-04-11T17:32:48,"S 26 1.8kg No.1
Price 5000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2544@11-04-2024_17-33-04.jpg,2024-04-11T17:33:04,"S 26 1.8kg No.3
Price 5000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2545@11-04-2024_17-33-55.jpg,2024-04-11T17:33:55,"S 26 900 GM No.1
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2546@11-04-2024_17-34-27.jpg,2024-04-11T17:34:27,"S 26 900 GM No.2
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2547@11-04-2024_17-35-53.jpg,2024-04-11T17:35:53,"Nido 1.8 kg 
Price 4000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2210@15-03-2024_10-08-59.jpg,2024-04-12T08:59:38,"SMARTY PANTS KIDS VITAMIN 
Price 4000
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2211@15-03-2024_11-43-21.jpg,2024-04-12T08:59:38,"EMERGEN KIDS VITAMIN C 
Price 3000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2213@15-03-2024_11-43-21.jpg,2024-04-12T08:59:38,"WELL KID Multivitamin with B complex 
Price 2600 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2214@15-03-2024_11-43-21.jpg,2024-04-12T08:59:38,"WELL KID Multivitamin with D3 
Price 2600 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2215@15-03-2024_11-43-21.jpg,2024-04-12T08:59:39,"Peppa Pig Vitamin D3 Gummies 
Price 2600 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2216@15-03-2024_11-43-21.jpg,2024-04-12T08:59:39,"WELL KID CALCIUM SYRUP 
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2217@15-03-2024_11-43-21.jpg,2024-04-12T08:59:39,"DHA DROP 
Price 3600 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2218@15-03-2024_17-09-22.jpg,2024-04-12T08:59:39,"SMARTY PANTS WOMEN 
Price 5000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2202@13-03-2024_14-39-45.jpg,2024-04-12T08:59:39,"GLUCOSAMINE 1000MG/100MG 90 CAPSULES 
Price 5000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2557@13-04-2024_14-52-15.jpg,2024-04-13T14:52:15,"S 26 1.8kg No.2
Price 5000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2258@18-03-2024_08-28-10.jpg,2024-04-14T10:52:11,"now CASTOR OIL 473ML
Price 4000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2316@20-03-2024_17-17-02.jpg,2024-04-14T10:52:11,"BABY D DROP 120 DROP
Price 3200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2202@13-03-2024_14-39-45.jpg,2024-04-14T10:52:11,"GLUCOSAMINE 1000MG/100MG 90 CAPSULES 
Price 5000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2318@20-03-2024_17-17-02.jpg,2024-04-14T10:52:12,"MAGNESIUM 180 SOFTGELS 
Price 5500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2220@16-03-2024_09-38-54.jpg,2024-04-14T10:52:12,"ASPRIN 81mg 365 tablets 
Price 3000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2266@18-03-2024_08-28-11.jpg,2024-04-14T10:52:12,"SPRING VALLEY PRENATAL
Price 4500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2284@19-03-2024_17-42-03.jpg,2024-04-14T10:52:12,"LAROCHE VITAMIN C SERUM 
Price 6000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2285@19-03-2024_17-42-03.jpg,2024-04-14T10:52:12,"LAROCHE NIACINAMIDE SERUM 
Price 6000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2286@19-03-2024_17-42-03.jpg,2024-04-14T10:52:12,"LAROCHE HYALURONIC ACID SERUM 
Price 6000 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2253@17-03-2024_17-14-29.jpg,2024-04-14T10:52:12,"Similac 360 Total care 1.13kg
Price 6500 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2249@17-03-2024_17-14-29.jpg,2024-04-14T10:52:12,"SIMILAC 354 GM FOR LACTOSE SENSITIVITY 
Price 3800 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
https://t.me/lobelia4cosmetics\photos/photo_2346@23-03-2024_10-15-28.jpg,2024-04-14T10:52:12,"SODIUM FREE SALT 200GM
Price 1200 birr 
Telegram Msg👉 Lobelia pharmacy and cosmetics 
☎️ call /0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr"
